date,maxT,minT,weather,wind
2012-04-10,11,4,小雨/小雨,东南风5-6级/东南风5-6级
2012-04-11,13,6,晴/晴,北风5-6级/西北风5-6级
2012-04-12,15,8,多云/晴,西风5-6级/南风4-5级
2012-04-13,17,8,晴/晴,南风4-5级/南风5-6级
2012-04-14,16,8,晴/晴,西南风5-6级/西南风5-6级
2012-04-15,15,7,多云/多云,南风4-5级/北风5-6级
2012-04-16,15,8,晴/晴,北风5-6级/西北风4-5级
2012-04-17,17,8,晴/晴,西南风5-6级/南风5-6级
2012-04-18,16,8,晴/多云,南风5-6级/南风4-5级
2012-04-19,14,7,多云/多云,东南风4-5级/东南风4-5级
2012-04-20,12,7,多云/阴,东南风4-5级/东风4-5级
2012-04-21,12,7,小到中雨/小到中雨,东风5-6级/东北风5-6级
2012-04-22,14,9,阴/晴,北风4-5级/西南风4-5级
2012-04-23,16,8,晴/晴,南风4-5级/东南风4-5级
2012-04-24,12,7,小雨/中雨,东南风5-6级/东南风5-6级
2012-04-25,13,8,小到中雨/晴,北风6-7级/西北风5-6级
2012-04-26,16,8,晴/晴,西风4-5级/西南风5-6级
2012-04-27,17,9,多云/多云,西南风5-6级/西风5-6级
2012-04-28,16,9,晴/浮尘,东北风4-5级/东风4-5级
2012-04-29,15,8,雾/雾,东南风4-5级/东风4-5级
2012-04-30,15,12,雾/多云,东南风4-5级/南风4-5级
2012-03-01,3,-3,多云/多云,东北风5-6级/东北风5-6级
2012-03-02,2,-3,多云/晴,东北风5-6级/东北风4-5级
2012-03-03,2,-2,多云/多云,东北风4-5级/东风4-5级
2012-03-04,3,-1,小雨/小雪,东风4-5级/东南风4-5级
2012-03-05,3,-2,雨夹雪/小到中雪,东风4-5级/东风5-6级
2012-03-06,3,-2,多云/晴,西北风5-6级/西北风4-5级
2012-03-07,5,-3,晴/晴,西南风4-5级/北风4-5级
2012-03-08,2,-4,多云/多云,北风5-6级/北风5-6级
2012-03-09,2,-4,晴/晴,北风4-5级/北风4-5级
2012-03-10,2,-6,多云/晴,西风4-5级/西北风5-6级
2012-03-11,-1,-4,晴/晴,西北风5-6级/西北风4-5级
2012-03-12,5,-2,晴/多云,西风4-5级/西南风≤3级
2012-03-13,6,0,晴/晴,西南风4-5级/西南风4-5级
2012-03-14,5,0,晴/晴,东北风4-5级/东北风4-5级
2012-03-15,6,1,晴/多云,东南风4-5级/东南风4-5级
2012-03-16,4,0,小雨/多云,东南风4-5级/东南风4-5级
2012-03-17,3,-4,雾/阴,东北风4-5级/北风5-6级
2012-03-18,0,-4,多云/晴,北风5-6级/西北风4-5级
2012-03-19,4,-1,多云/晴,西北风4-5级/西北风4-5级
2012-03-20,7,0,晴/晴,西北风4-5级/西北风4-5级
2012-03-21,8,1,晴/多云,西南风4-5级/西南风4-5级
2012-03-22,6,1,阴/阴,东北风4-5级/西风4-5级
2012-03-23,5,-2,小雨/阴,西北风4-5级/西北风5-6级
2012-03-24,5,0,晴/晴,西北风5-6级/西北风5-6级
2012-03-25,8,1,晴/晴,西北风4-5级/西南风4-5级
2012-03-26,10,4,晴/晴,南风4-5级/西南风4-5级
2012-03-27,13,5,晴/晴,南风4-5级/东北风4-5级
2012-03-28,15,5,晴/多云,南风4-5级/西南风4-5级
2012-03-29,11,2,小雨/阴,西南风5-6级/南风5-6级
2012-03-30,8,1,多云/晴,西北风5-6级/西北风5-6级
2012-03-31,10,2,晴/晴,西北风5-6级/西北风4-5级
2012-02-01,-10,-15,晴/晴,北风5-6级/北风5-6级
2012-02-02,-7,-11,晴/晴,北风5-6级/西北风4-5级
2012-02-03,-1,-8,晴/晴,西风4-5级/西北风4-5级
2012-02-04,0,-5,晴/晴,西北风4-5级/西南风4-5级
2012-02-05,3,-9,多云/多云,西南风4-5级/西南风4-5级
2012-02-06,-2,-13,多云/多云,北风6-7级/北风6-7级
2012-02-07,-7,-13,晴/晴,北风6-7级/西北风5-6级
2012-02-08,-4,-10,晴/晴,西北风5-6级/西北风5-6级
2012-02-09,0,-7,晴/晴,西北风4-5级/西北风4-5级
2012-02-10,1,-5,晴/晴,北风4-5级/西南风4-5级
2012-02-11,1,-6,晴/晴,北风4-5级/北风4-5级
2012-02-12,2,-2,多云/多云,南风4-5级/南风4-5级
2012-02-13,3,-5,多云/多云,西南风4-5级/西南风4-5级
2012-02-14,0,-8,多云/晴,北风4-5级/北风5-6级
2012-02-15,-2,-6,晴/晴,北风4-5级/西北风4-5级
2012-02-16,-2,-9,晴/晴,西北风4-5级/西北风5-6级
2012-02-17,-4,-8,晴/晴,西北风5-6级/西北风5-6级
2012-02-18,-1,-5,晴/晴,西北风4-5级/西风4-5级
2012-02-19,3,-2,晴/晴,西南风4-5级/西南风4-5级
2012-02-20,5,0,晴/晴,西南风4-5级/南风4-5级
2012-02-21,6,0,晴/晴,南风4-5级/南风4-5级
2012-02-22,5,-4,多云/阴,南风4-5级/东北风5-6级
2012-02-23,-1,-6,多云/晴,东北风5-6级/北风4-5级
2012-02-24,1,-7,多云/多云,北风4-5级/北风5-6级
2012-02-25,-2,-7,晴/晴,北风5-6级/北风4-5级
2012-02-26,1,-5,晴/晴,西北风4-5级/西北风4-5级
2012-02-27,3,-3,晴/晴,南风4-5级/南风4-5级
2012-02-28,5,-1,多云/晴,南风4-5级/南风4-5级
2012-02-29,4,-2,多云/多云,南风4-5级/南风4-5级
2012-01-01,-3,-10,晴/晴,北风5-6级/北风5-6级
2012-01-02,-3,-11,晴/小雪,北风4-5级/西风4-5级
2012-01-03,-5,-10,晴/晴,北风5-6级/西北风5-6级
2012-01-04,-3,-8,晴/晴,西北风5-6级/西北风4-5级
2012-01-05,0,-7,晴/多云,西风4-5级/北风5-6级
2012-01-06,-2,-8,多云/晴,北风5-6级/北风4-5级
2012-01-07,-2,-7,晴/晴,北风4-5级/西北风4-5级
2012-01-08,1,-7,多云/晴,西北风4-5级/西北风4-5级
2012-01-09,-1,-6,晴/晴,西北风4-5级/北风4-5级
2012-01-10,-3,-10,晴/晴,北风5-6级/北风5-6级
2012-01-11,-4,-8,晴/晴,北风5-6级/西风4-5级
2012-01-12,2,-4,晴/晴,西风4-5级/北风4-5级
2012-01-13,4,-3,晴/晴,西北风4-5级/西风4-5级
2012-01-14,3,-5,晴/晴,西南风4-5级/北风4-5级
2012-01-15,2,-3,晴/多云,南风4-5级/西南风4-5级
2012-01-16,3,-2,晴/晴,南风4-5级/南风4-5级
2012-01-17,3,-2,阵雪/多云,北风4-5级/东北风4-5级
2012-01-18,1,-3,多云/多云,东北风4-5级/北风4-5级
2012-01-19,0,-7,多云/多云,北风4-5级/北风4-5级
2012-01-20,-5,-11,阴/多云,东北风5-6级/东北风6-7级
2012-01-21,-8,-15,多云/多云,东北风6-7级/北风6-7级
2012-01-22,-9,-15,多云/晴,北风5-6级/北风4-5级
2012-01-23,-8,-12,晴/晴,西北风4-5级/西北风4-5级
2012-01-24,-4,-9,晴/晴,西北风4-5级/西风5-6级
2012-01-25,-2,-7,晴/多云,西北风5-6级/西风4-5级
2012-01-26,-1,-7,多云/晴,西风4-5级/西南风4-5级
2012-01-27,-3,-7,晴/晴,东北风4-5级/东北风4-5级
2012-01-28,-3,-10,晴/多云,东北风4-5级/东风4-5级
2012-01-29,-5,-10,晴/晴,东北风4-5级/东北风4-5级
2012-01-30,-4,-9,晴/小雪,北风4-5级/东南风4-5级
2012-01-31,-3,-15,小雪/晴,西南风4-5级/北风6-7级
2011-12-01,2,-3,晴/晴,北风5-6级/北风4-5级
2011-12-02,3,-2,晴/多云,北风4-5级/北风4-5级
2011-12-03,4,-1,多云/晴,北风5-6级/北风4-5级
2011-12-04,4,-1,晴/多云,北风4-5级/东北风4-5级
2011-12-05,5,0,多云/雨夹雪,东北风4-5级/东南风4-5级
2011-12-06,6,-3,小雨/雨夹雪,东南风4-5级/东北风4-5级
2011-12-07,0,-5,雨夹雪/多云,东北风5-6级/东北风6-7级
2011-12-08,-3,-9,晴/晴,北风6-7级/北风6-7级
2011-12-09,-2,-7,晴/晴,北风6-7级/西北风5-6级
2011-12-10,2,-3,晴/晴,西北风5-6级/西北风5-6级
2011-12-11,5,0,晴/晴,西北风4-5级/西北风4-5级
2011-12-12,7,0,晴/晴,东北风4-5级/东风4-5级
2011-12-13,5,-3,晴/多云,南风4-5级/西南风4-5级
2011-12-14,2,-7,晴/晴,西北风5-6级/北风6-7级
2011-12-15,-3,-7,晴/晴,北风5-6级/北风5-6级
2011-12-16,-1,-6,晴/晴,北风5-6级/西北风4-5级
2011-12-17,1,-4,晴/晴,西北风4-5级/西北风4-5级
2011-12-18,3,-4,晴/晴,西北风4-5级/西北风4-5级
2011-12-19,3,-3,晴/晴,西北风4-5级/西北风4-5级
2011-12-20,3,-4,晴/多云,西北风4-5级/西北风4-5级
2011-12-21,0,-8,多云/晴,北风5-6级/西北风5-6级
2011-12-22,-4,-7,晴/晴,北风5-6级/西风4-5级
2011-12-23,0,-6,晴/晴,西南风4-5级/北风5-6级
2011-12-24,-2,-7,多云/晴,北风5-6级/北风4-5级
2011-12-25,-1,-6,晴/晴,北风4-5级/东北风4-5级
2011-12-26,1,-4,晴/晴,东北风4-5级/西南风4-5级
2011-12-27,4,-3,晴/多云,西南风4-5级/西南风4-5级
2011-12-28,3,-7,多云/晴,东北风5-6级/北风5-6级
2011-12-29,-5,-9,晴/晴,北风5-6级/北风4-5级
2011-12-30,-3,-4,晴/阵雪,西北风4-5级/西风4-5级
2011-12-31,2,-7,多云/多云,西风4-5级/北风5-6级
2011-11-01,16,11,雾/多云,南风3-4级/南风3-4级
2011-11-02,16,12,多云/多云,东风4-5级/东北风4-5级
2011-11-03,16,10,多云/小雨,东北风4-5级/东北风4-5级
2011-11-04,12,7,小雨/小雨,东南风4-5级/东北风4-5级
2011-11-05,12,6,晴/阵雨,东北风5-6级/北风5-6级
2011-11-06,13,6,多云/晴,北风5-6级/北风4-5级
2011-11-07,12,6,晴/晴,北风4-5级/北风4-5级
2011-11-08,12,6,晴/晴,北风4-5级/北风4-5级
2011-11-09,13,7,晴/晴,北风4-5级/北风4-5级
2011-11-10,14,8,晴/多云,北风4-5级/北风4-5级
2011-11-11,15,9,晴/晴,西风4-5级/西南风4-5级
2011-11-12,13,5,晴/多云,西南风4-5级/西北风5-6级
2011-11-13,9,2,晴/晴,北风5-6级/北风5-6级
2011-11-14,11,6,晴/晴,北风4-5级/南风4-5级
2011-11-15,13,8,晴/晴,东北风4-5级/南风4-5级
2011-11-16,13,10,多云/小雨,南风4-5级/东风4-5级
2011-11-17,14,7,小到中雨/小雨,东南风5-6级/东南风5-6级
2011-11-18,11,0,小雨/多云,东南风4-5级/东北风5-6级
2011-11-19,3,-3,多云/晴,北风5-6级/北风5-6级
2011-11-20,5,1,晴/晴,北风4-5级/西北风4-5级
2011-11-21,9,3,晴/晴,西南风4-5级/西南风4-5级
2011-11-22,9,-3,小雨/雨夹雪,西南风4-5级/北风5-6级
2011-11-23,3,-4,多云/晴,北风5-6级/北风5-6级
2011-11-24,5,-1,多云/多云,西风4-5级/北风4-5级
2011-11-25,10,4,晴/小雨,东北风4-5级/东北风4-5级
2011-11-26,10,5,阵雨/多云,西南风4-5级/西风4-5级
2011-11-27,9,3,雾/雾,北风4-5级/东北风4-5级
2011-11-28,6,-1,雾/雨夹雪,东北风4-5级/东北风5-6级
2011-11-29,-1,-4,多云/小雪,东北风6-7级/东北风6-7级
2011-11-30,1,-5,多云/晴,东北风6-7级/北风5-6级
2011-10-01,17,9,晴/多云,西北风4-5级/北风4-5级
2011-10-02,17,11,晴/晴,北风4-5级/北风4-5级
2011-10-03,19,13,晴/晴,西北风4-5级/西风4-5级
2011-10-04,20,13,晴/多云,西南风4-5级/西南风4-5级
2011-10-05,17,12,阵雨/晴,西南风5-6级/西风5-6级
2011-10-06,17,13,晴/晴,北风5-6级/西北风4-5级
2011-10-07,20,13,晴/晴,南风4-5级/南风4-5级
2011-10-08,20,14,晴/多云,南风5-6级/南风5-6级
2011-10-09,20,14,阵雨/多云,南风4-5级/东北风4-5级
2011-10-10,19,13,多云/晴,东北风4-5级/东北风4-5级
2011-10-11,20,13,晴/晴,西北风4-5级/西风4-5级
2011-10-12,20,13,晴/多云,西风4-5级/西南风4-5级
2011-10-13,18,13,雾/雷阵雨,西南风4-5级/西南风5-6级
2011-10-14,17,13,阵雨/雷阵雨,西南风5-6级/西南风4-5级
2011-10-15,18,9,雷阵雨/多云,西南风4-5级/西北风5-6级
2011-10-16,16,7,晴/晴,西北风5-6级/西北风5-6级
2011-10-17,14,8,晴/晴,西北风5-6级/西北风4-5级
2011-10-18,18,10,晴/晴,南风4-5级/南风4-5级
2011-10-19,18,13,多云/多云,南风4-5级/南风4-5级
2011-10-20,18,14,多云/多云,南风4-5级/南风4-5级
2011-10-21,19,13,晴/晴,东南风4-5级/东南风4-5级
2011-10-22,19,13,晴/雾,西南风4-5级/西南风4-5级
2011-10-23,17,7,阵雨/小雨,西北风4-5级/北风5-6级
2011-10-24,8,4,晴/晴,北风6-7级/北风5-6级
2011-10-25,12,8,晴/晴,北风5-6级/西风4-5级
2011-10-26,14,10,晴/多云,西南风4-5级/西南风4-5级
2011-10-27,15,10,阴/多云,西南风4-5级/西南风4-5级
2011-10-28,17,11,晴/多云,西北风4-5级/西南风4-5级
2011-10-29,17,11,晴/晴,西南风4-5级/西南风4-5级
2011-10-30,18,12,晴/雾,西南风4-5级/西南风4-5级
2011-10-31,17,12,晴/雾,南风4-5级/南风4-5级
2011-09-01,26,17,雷阵雨/晴,北风5-6级/北风4-5级
2011-09-02,28,18,晴/晴,北风4-5级/北风4-5级
2011-09-03,27,19,晴/晴,北风4-5级/北风4-5级
2011-09-04,26,19,晴/晴,北风4-5级/北风4-5级
2011-09-05,26,18,晴/晴,北风5-6级/北风4-5级
2011-09-06,27,19,晴/晴,北风4-5级/北风4-5级
2011-09-07,26,19,晴/多云,北风4-5级/南风4-5级
2011-09-08,25,18,多云/多云,西南风4-5级/北风4-5级
2011-09-09,25,18,多云/晴,北风4-5级/东北风4-5级
2011-09-10,23,18,多云/多云,东风4-5级/东风4-5级
2011-09-11,24,17,晴/多云,北风4-5级/西南风4-5级
2011-09-12,23,19,多云/多云,西南风4-5级/西南风4-5级
2011-09-13,23,18,多云/中雨,南风4-5级/东南风4-5级
2011-09-14,21,18,大到暴雨/中雨,东风5-6级/东南风4-5级
2011-09-15,23,17,阵雨/阴,北风4-5级/北风4-5级
2011-09-16,21,14,多云/多云,北风5-6级/北风5-6级
2011-09-17,18,12,阵雨/多云,北风5-6级/北风5-6级
2011-09-18,20,13,晴/晴,北风5-6级/北风5-6级
2011-09-19,21,13,晴/晴,东北风5-6级/东北风4-5级
2011-09-20,22,14,晴/晴,北风4-5级/北风4-5级
2011-09-21,23,16,晴/晴,北风4-5级/北风4-5级
2011-09-22,24,16,晴/晴,北风4-5级/东北风4-5级
2011-09-23,24,15,晴/晴,东北风4-5级/南风4-5级
2011-09-24,24,17,晴/晴,南风4-5级/南风4-5级
2011-09-25,23,17,晴/晴,南风4-5级/南风4-5级
2011-09-26,23,17,晴/晴,南风4-5级/南风4-5级
2011-09-27,23,16,晴/晴,南风4-5级/南风4-5级
2011-09-28,21,15,阴/阵雨,南风4-5级/北风4-5级
2011-09-29,19,10,阴/晴,北风4-5级/北风5-6级
2011-09-30,14,9,晴/晴,北风5-6级/北风5-6级
2011-08-01,26,21,多云/多云,北风4-5级/东南风4-5级
2011-08-02,26,21,多云/小到中雨,东南风4-5级/东南风4-5级
2011-08-03,25,21,雷阵雨/多云,东南风4-5级/东北风4-5级
2011-08-04,27,21,多云/多云,东南风4-5级/东南风4-5级
2011-08-05,26,21,多云/阵雨,东南风4-5级/东南风4-5级
2011-08-06,26,21,雾/多云,东南风4-5级/东风4-5级
2011-08-07,25,21,阵雨/暴雨,东风4-5级/东风8-9级
2011-08-08,25,21,暴雨/中雨,东北风8-9级/西风6-7级
2011-08-09,27,22,阵雨/多云,西风4-5级/西风4-5级
2011-08-10,28,23,晴/晴,西南风4-5级/南风4-5级
2011-08-11,29,22,晴/雾,东南风4-5级/东南风4-5级
2011-08-12,25,22,小雨/小雨,东风4-5级/东风4-5级
2011-08-13,26,22,阵雨/雾,东风4-5级/东南风4-5级
2011-08-14,27,22,多云/多云,东南风4-5级/东南风4-5级
2011-08-15,26,21,阵雨/大雨,东南风4-5级/东南风4-5级
2011-08-16,25,21,中到大雨/多云,北风4-5级/东北风4-5级
2011-08-17,29,20,晴/晴,北风4-5级/北风4-5级
2011-08-18,28,21,晴/多云,西北风4-5级/西风4-5级
2011-08-19,27,21,多云/多云,西风4-5级/西北风4-5级
2011-08-20,28,21,晴/晴,西北风4-5级/西北风4-5级
2011-08-21,29,21,晴/晴,西北风4-5级/西南风4-5级
2011-08-22,27,21,阵雨/晴,西南风4-5级/西南风4-5级
2011-08-23,28,20,晴/晴,东北风4-5级/东北风4-5级
2011-08-24,26,20,晴/晴,东风4-5级/东南风4-5级
2011-08-25,26,20,晴/晴,东南风4-5级/东南风4-5级
2011-08-26,27,20,晴/阵雨,东南风4-5级/东南风4-5级
2011-08-27,25,20,中雨/大到暴雨,东南风4-5级/东南风4-5级
2011-08-28,25,22,中雨/雷阵雨,南风4-5级/南风4-5级
2011-08-29,26,22,雷阵雨/阵雨,南风4-5级/南风4-5级
2011-08-30,27,21,阵雨/多云,南风4-5级/南风4-5级
2011-08-31,27,21,雾/雷阵雨,南风4-5级/西南风4-5级
2011-07-01,23,18,雾/雷阵雨,东南风4-5级/东南风4-5级
2011-07-02,23,17,雷阵雨/阵雨,东南风4-5级/东南风4-5级
2011-07-03,27,20,雾/晴,东北风4-5级/北风4-5级
2011-07-04,30,20,晴/晴,西北风4-5级/北风4-5级
2011-07-05,29,22,晴/多云,西南风4-5级/南风4-5级
2011-07-06,27,19,多云/雷阵雨,南风4-5级/南风4-5级
2011-07-07,24,19,雷阵雨/阴,东南风4-5级/南风4-5级
2011-07-08,26,19,多云/晴,南风4-5级/南风4-5级
2011-07-09,27,19,晴/晴,南风4-5级/东南风4-5级
2011-07-10,26,19,多云/雾,东南风4-5级/东南风4-5级
2011-07-11,23,19,阵雨/雾,东南风4-5级/东南风4-5级
2011-07-12,22,19,阵雨/阵雨,东南风4-5级/东南风4-5级
2011-07-13,24,19,多云/多云,东北风4-5级/东南风4-5级
2011-07-14,25,19,多云/雾,东南风4-5级/东南风4-5级
2011-07-15,26,20,多云/多云,西北风4-5级/南风4-5级
2011-07-16,25,20,多云/多云,东南风4-5级/东南风4-5级
2011-07-17,25,20,雾/雷阵雨,东南风4-5级/东南风4-5级
2011-07-18,24,20,雷阵雨/小雨,东风4-5级/东风4-5级
2011-07-19,25,20,阵雨/多云,东风4-5级/东北风4-5级
2011-07-20,25,21,阵雨/阵雨,东风4-5级/东南风4-5级
2011-07-21,26,22,阵雨/阵雨,东南风4-5级/东南风4-5级
2011-07-22,26,21,多云/阵雨,东南风4-5级/南风4-5级
2011-07-23,26,22,雷阵雨/阵雨,南风4-5级/南风4-5级
2011-07-24,26,21,多云/多云,东南风4-5级/东南风4-5级
2011-07-25,24,21,中到大雨/大到暴雨,东南风5-6级/东南风5-6级
2011-07-26,26,22,阵雨/雾,南风5-6级/南风4-5级
2011-07-27,26,22,阵雨/阵雨,东南风4-5级/南风4-5级
2011-07-28,27,22,多云/多云,南风4-5级/南风4-5级
2011-07-29,26,22,雾/多云,南风4-5级/东南风4-5级
2011-07-30,24,21,雷阵雨/雷阵雨,东南风5-6级/东风5-6级
2011-07-31,26,21,雷阵雨/多云,东风4-5级/东北风4-5级
2011-06-01,23,15,多云/晴,南风4-5级/南风4-5级
2011-06-02,24,14,雾/多云,南风5-6级/南风5-6级
2011-06-03,24,16,多云/晴,南风4-5级/北风4-5级
2011-06-04,24,16,雾/晴,南风4-5级/南风4-5级
2011-06-05,26,16,晴/晴,南风4-5级/南风4-5级
2011-06-06,23,16,阵雨/阵雨,南风5-6级/南风5-6级
2011-06-07,24,16,晴/雷阵雨,南风4-5级/南风5-6级
2011-06-08,22,15,雷阵雨/多云,南风5-6级/北风4-5级
2011-06-09,24,15,雾/多云,西北风4-5级/南风4-5级
2011-06-10,22,15,多云/多云,南风4-5级/南风4-5级
2011-06-11,21,16,多云/雷阵雨,南风4-5级/南风4-5级
2011-06-12,23,16,多云/晴,北风5-6级/西北风4-5级
2011-06-13,26,17,晴/晴,西北风4-5级/西南风4-5级
2011-06-14,26,17,晴/晴,南风4-5级/南风4-5级
2011-06-15,24,16,晴/多云,东南风4-5级/东南风4-5级
2011-06-16,23,16,多云/多云,东南风4-5级/东南风4-5级
2011-06-17,22,17,雷阵雨/多云,东南风4-5级/东南风4-5级
2011-06-18,24,17,晴/晴,东南风4-5级/南风4-5级
2011-06-19,25,17,晴/晴,东南风3-4级/南风4-5级
2011-06-20,26,18,晴/晴,南风4-5级/西南风4-5级
2011-06-21,27,18,晴/多云,西南风4-5级/南风4-5级
2011-06-22,23,17,多云/大雨,东南风4-5级/东南风4-5级
2011-06-23,23,17,阵雨/多云,东北风5-6级/东北风4-5级
2011-06-24,25,18,多云/多云,东北风4-5级/东北风4-5级
2011-06-25,24,17,多云/大雨,东北风4-5级/东北风6-7级
2011-06-26,20,16,暴雨/大雨,东北风7-8级/东北风9-10级
2011-06-27,24,17,阵雨/多云,东北风5-6级/南风4-5级
2011-06-28,26,18,阵雨/多云,南风4-5级/东南风4-5级
2011-06-29,24,17,雾/雾,东南风4-5级/东南风4-5级
2011-06-30,22,17,雾/雾,东南风4-5级/东南风4-5级
2011-05-01,19,9,晴/晴,西北风5-6级/西风5-6级
2011-05-02,19,11,晴/多云,西风4-5级/北风4-5级
2011-05-03,20,12,晴/多云,北风4-5级/西北风4-5级
2011-05-04,17,9,多云/多云,东南风4-5级/南风5-6级
2011-05-05,15,8,多云/阵雨,南风5-6级/东南风5-6级
2011-05-06,15,8,雷阵雨/多云,南风4-5级/南风4-5级
2011-05-07,20,12,雾/晴,北风4-5级/西北风4-5级
2011-05-08,16,9,多云/雷阵雨,东南风4-5级/东南风5-6级
2011-05-09,15,9,雷阵雨/多云,东南风5-6级/东北风4-5级
2011-05-10,20,13,多云/晴,北风4-5级/北风4-5级
2011-05-11,21,12,晴/晴,北风4-5级/西风5-6级
2011-05-12,18,12,多云/晴,西风5-6级/西北风5-6级
2011-05-13,21,13,晴/晴,西北风5-6级/西北风5-6级
2011-05-14,23,13,晴/多云,西风4-5级/西风5-6级
2011-05-15,22,12,多云/晴,北风4-5级/西北风4-5级
2011-05-16,22,13,晴/晴,西北风4-5级/南风4-5级
2011-05-17,20,12,多云/阵雨,南风5-6级/南风5-6级
2011-05-18,19,12,阵雨/雷阵雨,南风5-6级/南风5-6级
2011-05-19,19,13,雾/多云,北风5-6级/东风4-5级
2011-05-20,20,13,阴/多云,北风4-5级/北风4-5级
2011-05-21,21,13,多云/晴,北风4-5级/西风4-5级
2011-05-22,22,13,晴/晴,西风4-5级/西南风5-6级
2011-05-23,23,15,晴/晴,西南风4-5级/西南风4-5级
2011-05-24,24,15,晴/多云,西南风4-5级/西南风4-5级
2011-05-25,22,15,多云/多云,南风4-5级/南风4-5级
2011-05-26,23,14,晴/多云,南风4-5级/南风4-5级
2011-05-27,21,15,晴/晴,南风4-5级/西南风4-5级
2011-05-28,25,16,晴/晴,南风4-5级/南风4-5级
2011-05-29,25,16,晴/多云,南风4-5级/南风4-5级
2011-05-30,22,15,阵雨/阵雨,南风5-6级/南风4-5级
2011-05-31,21,15,阵雨/多云,南风4-5级/北风4-5级
